ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
57363,33580,0.948837209,0.750000000,1.000000000,0.948545861
57364,99999,1.000000000,0.000000000,1.000000000,1.000000000
57365,99999,1.000000000,1.000000000,1.000000000,1.000000000
57366,33580,0.002018163,0.021739130,0.000000000,0.002785515
57366,99999,0.997981837,0.978260870,1.000000000,0.997214485
57367,99999,1.000000000,1.000000000,1.000000000,1.000000000
57368,99999,1.000000000,1.000000000,1.000000000,1.000000000
57369,99999,1.000000000,1.000000000,1.000000000,1.000000000
57370,99999,1.000000000,1.000000000,1.000000000,1.000000000
57371,99999,1.000000000,1.000000000,1.000000000,1.000000000
57373,99999,1.000000000,1.000000000,1.000000000,1.000000000
57374,33580,0.212903226,0.000000000,0.000000000,0.203703704
57374,43620,0.787096774,1.000000000,1.000000000,0.796296296
57375,33580,0.006944444,0.000000000,0.000000000,0.006600660
57375,99999,0.993055556,1.000000000,1.000000000,0.993399340
57376,99999,1.000000000,1.000000000,1.000000000,1.000000000
57379,26700,1.000000000,0.000000000,1.000000000,1.000000000
57380,99999,1.000000000,1.000000000,1.000000000,1.000000000
57381,26700,0.558359621,0.875000000,1.000000000,0.575301205
57381,99999,0.441640379,0.125000000,0.000000000,0.424698795
57382,26700,0.968664850,1.000000000,0.956521739,0.970333745
57382,99999,0.031335150,0.000000000,0.043478261,0.029666255
57383,99999,1.000000000,1.000000000,1.000000000,1.000000000
57384,26700,1.000000000,1.000000000,1.000000000,1.000000000
57385,26700,0.135728543,0.100000000,0.000000000,0.128913444
57385,99999,0.864271457,0.900000000,1.000000000,0.871086556
57386,99999,0.065040650,0.000000000,0.000000000,0.058394161
57386,26700,0.934959350,1.000000000,1.000000000,0.941605839
57399,26700,0.000000000,1.000000000,0.000000000,1.000000000
57401,10100,1.000000000,1.000000000,1.000000000,1.000000000
57402,10100,1.000000000,1.000000000,1.000000000,1.000000000
57420,99999,1.000000000,1.000000000,1.000000000,1.000000000
57421,99999,1.000000000,1.000000000,1.000000000,1.000000000
57422,99999,0.956204380,1.000000000,1.000000000,0.958620690
57422,10100,0.043795620,0.000000000,0.000000000,0.041379310
57424,99999,1.000000000,1.000000000,1.000000000,1.000000000
57426,10100,1.000000000,0.000000000,1.000000000,1.000000000
57427,10100,1.000000000,1.000000000,1.000000000,1.000000000
57428,10100,0.887500000,1.000000000,1.000000000,0.892857143
57428,99999,0.112500000,0.000000000,0.000000000,0.107142857
57429,99999,1.000000000,0.000000000,1.000000000,1.000000000
57430,99999,1.000000000,1.000000000,1.000000000,1.000000000
57432,99999,0.186046512,0.000000000,0.000000000,0.170212766
57432,10100,0.813953488,1.000000000,1.000000000,0.829787234
57433,10100,1.000000000,1.000000000,1.000000000,1.000000000
57434,10100,0.158119658,0.166666667,0.000000000,0.155378486
57434,99999,0.841880342,0.833333333,1.000000000,0.844621514
57435,99999,0.888059701,1.000000000,1.000000000,0.891304348
57435,10100,0.111940299,0.000000000,0.000000000,0.108695652
57436,99999,1.000000000,1.000000000,1.000000000,1.000000000
57437,99999,1.000000000,1.000000000,1.000000000,1.000000000
57438,99999,1.000000000,1.000000000,1.000000000,1.000000000
57439,10100,1.000000000,0.000000000,1.000000000,1.000000000
57440,99999,1.000000000,1.000000000,1.000000000,1.000000000
57441,10100,1.000000000,1.000000000,1.000000000,1.000000000
57442,99999,1.000000000,1.000000000,1.000000000,1.000000000
57445,99999,0.001047120,0.000000000,0.000000000,0.000952381
57445,10100,0.998952880,1.000000000,1.000000000,0.999047619
57446,10100,1.000000000,1.000000000,1.000000000,1.000000000
57448,99999,0.165605096,0.000000000,0.000000000,0.161490683
57448,10100,0.834394904,1.000000000,1.000000000,0.838509317
57449,10100,1.000000000,1.000000000,0.000000000,1.000000000
57450,99999,1.000000000,1.000000000,1.000000000,1.000000000
57451,10100,1.000000000,1.000000000,1.000000000,1.000000000
57452,99999,1.000000000,1.000000000,1.000000000,1.000000000
57454,99999,1.000000000,1.000000000,1.000000000,1.000000000
57455,99999,1.000000000,1.000000000,1.000000000,1.000000000
57456,99999,0.996491228,1.000000000,1.000000000,0.996699670
57456,10100,0.003508772,0.000000000,0.000000000,0.003300330
57457,99999,1.000000000,1.000000000,1.000000000,1.000000000
57460,10100,0.776536313,0.000000000,0.000000000,0.772222222
57460,99999,0.223463687,0.000000000,1.000000000,0.227777778
57461,10100,0.014851485,0.000000000,0.000000000,0.014423077
57461,99999,0.985148515,1.000000000,1.000000000,0.985576923
57465,99999,1.000000000,1.000000000,1.000000000,1.000000000
57466,10100,0.259259259,0.000000000,0.000000000,0.253012048
57466,99999,0.740740741,1.000000000,1.000000000,0.746987952
57467,99999,1.000000000,1.000000000,1.000000000,1.000000000
57468,99999,1.000000000,1.000000000,1.000000000,1.000000000
57469,99999,1.000000000,1.000000000,1.000000000,1.000000000
57470,99999,1.000000000,1.000000000,1.000000000,1.000000000
57471,10100,0.996168582,1.000000000,1.000000000,0.996268657
57471,99999,0.003831418,0.000000000,0.000000000,0.003731343
57472,99999,1.000000000,1.000000000,1.000000000,1.000000000
57473,99999,1.000000000,1.000000000,1.000000000,1.000000000
57474,99999,0.031496063,0.000000000,0.000000000,0.028985507
57474,10100,0.968503937,1.000000000,1.000000000,0.971014493
57475,99999,0.580246914,1.000000000,0.000000000,0.578313253
57475,10100,0.419753086,0.000000000,1.000000000,0.421686747
57476,99999,1.000000000,1.000000000,1.000000000,1.000000000
57477,99999,1.000000000,1.000000000,1.000000000,1.000000000
57479,10100,1.000000000,1.000000000,1.000000000,1.000000000
57481,99999,0.258536585,0.333333333,0.000000000,0.258373206
57481,10100,0.741463415,0.666666667,1.000000000,0.741626794
57501,99999,0.024214578,0.010816126,0.010101010,0.022059592
57501,38180,0.975785422,0.989183874,0.989898990,0.977940408
57520,99999,1.000000000,1.000000000,1.000000000,1.000000000
57521,99999,1.000000000,0.000000000,1.000000000,1.000000000
57522,99999,0.083333333,0.000000000,0.000000000,0.079710145
57522,38180,0.916666667,1.000000000,1.000000000,0.920289855
57523,99999,1.000000000,1.000000000,1.000000000,1.000000000
57528,99999,1.000000000,1.000000000,1.000000000,1.000000000
57529,99999,1.000000000,1.000000000,1.000000000,1.000000000
57531,99999,1.000000000,1.000000000,1.000000000,1.000000000
57532,38180,0.996209249,1.000000000,1.000000000,0.996544575
57532,99999,0.003790751,0.000000000,0.000000000,0.003455425
57533,99999,1.000000000,1.000000000,1.000000000,1.000000000
57534,99999,1.000000000,1.000000000,1.000000000,1.000000000
57536,99999,0.138211382,0.000000000,0.000000000,0.134387352
57536,38180,0.861788618,1.000000000,1.000000000,0.865612648
57537,38180,1.000000000,1.000000000,1.000000000,1.000000000
57538,99999,1.000000000,1.000000000,1.000000000,1.000000000
57540,99999,1.000000000,0.000000000,1.000000000,1.000000000
57541,99999,1.000000000,1.000000000,1.000000000,1.000000000
57543,99999,1.000000000,1.000000000,1.000000000,1.000000000
57544,99999,1.000000000,1.000000000,1.000000000,1.000000000
57547,99999,1.000000000,0.000000000,1.000000000,1.000000000
57548,99999,1.000000000,1.000000000,1.000000000,1.000000000
57551,99999,1.000000000,1.000000000,1.000000000,1.000000000
57552,38180,0.077235772,0.000000000,0.000000000,0.074218750
57552,99999,0.922764228,1.000000000,1.000000000,0.925781250
57553,99999,0.974025974,1.000000000,1.000000000,0.976190476
57553,39660,0.025974026,0.000000000,0.000000000,0.023809524
57555,99999,1.000000000,1.000000000,1.000000000,1.000000000
57559,99999,1.000000000,1.000000000,1.000000000,1.000000000
57560,99999,1.000000000,1.000000000,1.000000000,1.000000000
57562,99999,1.000000000,1.000000000,1.000000000,1.000000000
57563,99999,1.000000000,0.000000000,1.000000000,1.000000000
57564,99999,0.997840173,1.000000000,1.000000000,0.997963340
57564,38180,0.002159827,0.000000000,0.000000000,0.002036660
57566,99999,1.000000000,1.000000000,1.000000000,1.000000000
57567,99999,1.000000000,1.000000000,1.000000000,1.000000000
57568,99999,1.000000000,1.000000000,1.000000000,1.000000000
57569,99999,1.000000000,1.000000000,1.000000000,1.000000000
57570,99999,1.000000000,0.000000000,1.000000000,1.000000000
57571,99999,1.000000000,1.000000000,1.000000000,1.000000000
57572,99999,1.000000000,0.000000000,1.000000000,1.000000000
57574,99999,1.000000000,1.000000000,1.000000000,1.000000000
57576,99999,1.000000000,1.000000000,1.000000000,1.000000000
57577,99999,1.000000000,0.000000000,1.000000000,1.000000000
57579,99999,1.000000000,1.000000000,1.000000000,1.000000000
57580,99999,1.000000000,1.000000000,1.000000000,1.000000000
57584,99999,1.000000000,1.000000000,1.000000000,1.000000000
57585,99999,1.000000000,1.000000000,1.000000000,1.000000000
57601,99999,1.000000000,1.000000000,1.000000000,1.000000000
57620,99999,1.000000000,1.000000000,1.000000000,1.000000000
57621,99999,1.000000000,1.000000000,1.000000000,1.000000000
57622,99999,1.000000000,0.000000000,0.000000000,1.000000000
57623,99999,1.000000000,1.000000000,1.000000000,1.000000000
57625,99999,1.000000000,1.000000000,1.000000000,1.000000000
57626,39660,0.808035714,0.925925926,1.000000000,0.815899582
57626,99999,0.191964286,0.074074074,0.000000000,0.184100418
57630,99999,1.000000000,1.000000000,1.000000000,1.000000000
57631,99999,1.000000000,1.000000000,1.000000000,1.000000000
57632,99999,1.000000000,1.000000000,1.000000000,1.000000000
57633,99999,1.000000000,1.000000000,1.000000000,1.000000000
57634,99999,1.000000000,1.000000000,1.000000000,1.000000000
57636,99999,1.000000000,1.000000000,1.000000000,1.000000000
57638,99999,1.000000000,1.000000000,1.000000000,1.000000000
57639,99999,1.000000000,0.000000000,1.000000000,1.000000000
57640,99999,1.000000000,1.000000000,0.000000000,1.000000000
57641,99999,1.000000000,1.000000000,1.000000000,1.000000000
57642,99999,1.000000000,1.000000000,1.000000000,1.000000000
57644,99999,1.000000000,1.000000000,1.000000000,1.000000000
57645,99999,1.000000000,1.000000000,1.000000000,1.000000000
57646,99999,1.000000000,1.000000000,1.000000000,1.000000000
57648,99999,1.000000000,1.000000000,1.000000000,1.000000000
57649,99999,1.000000000,0.000000000,1.000000000,1.000000000
57650,99999,1.000000000,0.000000000,0.000000000,1.000000000
57651,99999,1.000000000,0.000000000,1.000000000,1.000000000
57652,99999,1.000000000,1.000000000,1.000000000,1.000000000
57656,99999,1.000000000,1.000000000,1.000000000,1.000000000
57657,99999,1.000000000,1.000000000,1.000000000,1.000000000
57658,99999,1.000000000,1.000000000,1.000000000,1.000000000
57659,99999,1.000000000,1.000000000,1.000000000,1.000000000
57660,99999,1.000000000,1.000000000,1.000000000,1.000000000
57661,99999,1.000000000,0.000000000,1.000000000,1.000000000
57701,39660,1.000000000,1.000000000,1.000000000,1.000000000
57702,39660,1.000000000,1.000000000,1.000000000,1.000000000
57703,39660,1.000000000,1.000000000,1.000000000,1.000000000
57706,39660,1.000000000,1.000000000,1.000000000,1.000000000
57709,39660,1.000000000,1.000000000,1.000000000,1.000000000
57714,99999,1.000000000,0.000000000,1.000000000,1.000000000
57716,99999,1.000000000,1.000000000,1.000000000,1.000000000
57717,43940,0.004934616,0.005037783,0.000000000,0.004734237
57717,99999,0.995065384,0.994962217,1.000000000,0.995265763
57718,39660,1.000000000,1.000000000,1.000000000,1.000000000
57719,39660,1.000000000,1.000000000,1.000000000,1.000000000
57720,99999,1.000000000,1.000000000,1.000000000,1.000000000
57722,99999,1.000000000,1.000000000,1.000000000,1.000000000
57724,99999,1.000000000,1.000000000,1.000000000,1.000000000
57725,39660,1.000000000,1.000000000,1.000000000,1.000000000
57730,39660,0.020125371,0.002777778,0.000000000,0.017514124
57730,99999,0.979874629,0.997222222,1.000000000,0.982485876
57732,43940,0.997792494,1.000000000,1.000000000,0.998299320
57732,39660,0.002207506,0.000000000,0.000000000,0.001700680
57735,99999,1.000000000,1.000000000,1.000000000,1.000000000
57737,39660,1.000000000,0.000000000,1.000000000,1.000000000
57738,99999,1.000000000,0.000000000,1.000000000,1.000000000
57741,39660,1.000000000,1.000000000,1.000000000,1.000000000
57744,99999,0.849699399,1.000000000,1.000000000,0.852652259
57744,39660,0.150300601,0.000000000,0.000000000,0.147347741
57745,39660,1.000000000,1.000000000,1.000000000,1.000000000
57747,99999,1.000000000,1.000000000,1.000000000,1.000000000
57748,39660,1.000000000,1.000000000,1.000000000,1.000000000
57750,39660,0.069565217,0.000000000,0.000000000,0.068376068
57750,99999,0.930434783,1.000000000,1.000000000,0.931623932
57751,99999,0.055944056,0.048780488,0.000000000,0.052532833
57751,39660,0.944055944,0.951219512,1.000000000,0.947467167
57752,99999,1.000000000,1.000000000,1.000000000,1.000000000
57754,43940,0.998745295,0.994565217,1.000000000,0.998532649
57754,39660,0.001254705,0.005434783,0.000000000,0.001467351
57755,99999,1.000000000,1.000000000,1.000000000,1.000000000
57756,99999,1.000000000,0.000000000,1.000000000,1.000000000
57758,39660,0.802325581,0.800000000,0.000000000,0.802197802
57758,99999,0.197674419,0.200000000,0.000000000,0.197802198
57759,43940,1.000000000,0.000000000,1.000000000,1.000000000
57760,99999,1.000000000,1.000000000,1.000000000,1.000000000
57761,39660,1.000000000,1.000000000,1.000000000,1.000000000
57762,99999,1.000000000,1.000000000,1.000000000,1.000000000
57763,99999,1.000000000,1.000000000,1.000000000,1.000000000
57764,99999,1.000000000,1.000000000,1.000000000,1.000000000
57766,99999,1.000000000,1.000000000,1.000000000,1.000000000
57767,39660,1.000000000,1.000000000,1.000000000,1.000000000
57769,39660,1.000000000,1.000000000,1.000000000,1.000000000
57770,99999,1.000000000,1.000000000,1.000000000,1.000000000
57772,99999,1.000000000,1.000000000,1.000000000,1.000000000
57773,99999,1.000000000,0.000000000,1.000000000,1.000000000
57775,39660,0.803149606,0.000000000,1.000000000,0.804687500
57775,99999,0.196850394,0.000000000,0.000000000,0.195312500
57776,99999,1.000000000,0.000000000,1.000000000,1.000000000
57779,43940,0.951807229,0.500000000,1.000000000,0.946745562
57779,99999,0.048192771,0.500000000,0.000000000,0.053254438
57780,39660,1.000000000,0.000000000,1.000000000,1.000000000
57782,99999,1.000000000,0.000000000,1.000000000,1.000000000
57783,99999,0.001011577,0.000000000,0.000000000,0.000856002
57783,43940,0.998988423,1.000000000,1.000000000,0.999143998
57785,43940,0.100372476,0.025157233,0.020576132,0.090877856
57785,39660,0.899627524,0.974842767,0.979423868,0.909122144
57787,39660,1.000000000,1.000000000,1.000000000,1.000000000
57788,39660,0.423529412,0.000000000,0.000000000,0.413793103
57788,99999,0.576470588,1.000000000,1.000000000,0.586206897
57790,39660,1.000000000,1.000000000,1.000000000,1.000000000
57791,39660,1.000000000,1.000000000,1.000000000,1.000000000
57792,39660,1.000000000,1.000000000,1.000000000,1.000000000
57793,43940,0.814612868,1.000000000,1.000000000,0.822732013
57793,39660,0.185387132,0.000000000,0.000000000,0.177267987
57794,99999,1.000000000,0.000000000,1.000000000,1.000000000
57799,43940,0.000000000,1.000000000,1.000000000,1.000000000
58001,47420,1.000000000,1.000000000,1.000000000,1.000000000
58002,22020,1.000000000,0.000000000,1.000000000,1.000000000
58004,22020,1.000000000,1.000000000,1.000000000,1.000000000
58005,22020,1.000000000,1.000000000,1.000000000,1.000000000
58006,22020,1.000000000,1.000000000,1.000000000,1.000000000
58007,22020,1.000000000,1.000000000,1.000000000,1.000000000
58008,47420,1.000000000,1.000000000,0.000000000,1.000000000
58009,99999,1.000000000,1.000000000,1.000000000,1.000000000
58011,22020,1.000000000,1.000000000,1.000000000,1.000000000
58012,22020,1.000000000,1.000000000,1.000000000,1.000000000
58013,99999,1.000000000,1.000000000,1.000000000,1.000000000
58015,22020,0.008474576,0.000000000,0.000000000,0.008264463
58015,47420,0.991525424,1.000000000,1.000000000,0.991735537
58016,99999,1.000000000,1.000000000,1.000000000,1.000000000
58017,99999,1.000000000,1.000000000,1.000000000,1.000000000
58018,47420,1.000000000,1.000000000,1.000000000,1.000000000
58021,22020,1.000000000,1.000000000,1.000000000,1.000000000
58027,99999,0.870370370,0.966666667,0.973684211,0.884615385
58027,22020,0.129629630,0.033333333,0.026315789,0.115384615
58029,22020,1.000000000,0.000000000,1.000000000,1.000000000
58030,47420,1.000000000,1.000000000,1.000000000,1.000000000
58031,99999,0.609561753,0.333333333,0.875000000,0.614503817
58031,22020,0.390438247,0.666666667,0.125000000,0.385496183
58032,99999,1.000000000,1.000000000,1.000000000,1.000000000
58033,99999,1.000000000,1.000000000,1.000000000,1.000000000
58035,99999,0.875000000,1.000000000,1.000000000,0.880000000
58035,22020,0.125000000,0.000000000,0.000000000,0.120000000
58036,22020,1.000000000,1.000000000,1.000000000,1.000000000
58038,99999,0.255033557,0.181818182,0.000000000,0.240963855
58038,22020,0.744966443,0.818181818,1.000000000,0.759036145
58040,99999,1.000000000,1.000000000,1.000000000,1.000000000
58041,47420,1.000000000,1.000000000,1.000000000,1.000000000
58042,22020,1.000000000,1.000000000,1.000000000,1.000000000
58043,99999,1.000000000,1.000000000,1.000000000,1.000000000
58045,99999,0.998975410,1.000000000,1.000000000,0.999058380
58045,22020,0.001024590,0.000000000,0.000000000,0.000941620
58046,22020,0.016949153,0.000000000,0.000000000,0.015209125
58046,99999,0.983050847,1.000000000,1.000000000,0.984790875
58047,22020,0.995177554,0.952941176,1.000000000,0.993718593
58047,47420,0.004822446,0.047058824,0.000000000,0.006281407
58048,22020,0.962406015,1.000000000,1.000000000,0.965277778
58048,99999,0.037593985,0.000000000,0.000000000,0.034722222
58049,99999,1.000000000,1.000000000,1.000000000,1.000000000
58051,47420,0.201290323,0.342857143,0.000000000,0.200956938
58051,22020,0.798709677,0.657142857,1.000000000,0.799043062
58052,22020,0.797385621,1.000000000,1.000000000,0.806853583
58052,47420,0.169934641,0.000000000,0.000000000,0.161993769
58052,99999,0.032679739,0.000000000,0.000000000,0.031152648
58053,47420,0.889880952,0.777777778,1.000000000,0.890756303
58053,99999,0.110119048,0.222222222,0.000000000,0.109243697
58054,99999,1.000000000,1.000000000,1.000000000,1.000000000
58056,99999,1.000000000,1.000000000,1.000000000,1.000000000
58057,47420,0.546666667,0.000000000,0.000000000,0.518987342
58057,99999,0.453333333,1.000000000,1.000000000,0.481012658
58058,47420,1.000000000,1.000000000,1.000000000,1.000000000
58059,22020,1.000000000,1.000000000,1.000000000,1.000000000
58060,99999,0.993495935,1.000000000,1.000000000,0.993902439
58060,47420,0.006504065,0.000000000,0.000000000,0.006097561
58061,47420,1.000000000,1.000000000,1.000000000,1.000000000
58062,99999,1.000000000,1.000000000,1.000000000,1.000000000
58063,99999,1.000000000,1.000000000,1.000000000,1.000000000
58064,99999,0.176954733,0.000000000,0.000000000,0.162264151
58064,22020,0.823045267,1.000000000,1.000000000,0.837735849
58065,99999,1.000000000,1.000000000,0.000000000,1.000000000
58067,99999,1.000000000,1.000000000,1.000000000,1.000000000
58068,99999,0.988826816,1.000000000,1.000000000,0.989304813
58068,22020,0.011173184,0.000000000,0.000000000,0.010695187
58069,99999,1.000000000,1.000000000,1.000000000,1.000000000
58071,99999,0.259911894,0.400000000,0.090909091,0.258064516
58071,22020,0.740088106,0.600000000,0.909090909,0.741935484
58072,99999,1.000000000,1.000000000,1.000000000,1.000000000
58075,47420,1.000000000,1.000000000,1.000000000,1.000000000
58076,47420,0.000000000,1.000000000,0.000000000,1.000000000
58077,47420,1.000000000,1.000000000,1.000000000,1.000000000
58078,22020,1.000000000,1.000000000,1.000000000,1.000000000
58079,22020,1.000000000,1.000000000,1.000000000,1.000000000
58081,47420,1.000000000,1.000000000,1.000000000,1.000000000
58102,22020,1.000000000,1.000000000,1.000000000,1.000000000
58103,22020,1.000000000,1.000000000,1.000000000,1.000000000
58104,22020,1.000000000,1.000000000,1.000000000,1.000000000
58105,22020,1.000000000,1.000000000,1.000000000,1.000000000
58106,22020,1.000000000,1.000000000,1.000000000,1.000000000
58107,22020,1.000000000,1.000000000,1.000000000,1.000000000
58108,22020,1.000000000,1.000000000,1.000000000,1.000000000
58109,22020,1.000000000,1.000000000,1.000000000,1.000000000
58121,22020,0.000000000,1.000000000,0.000000000,1.000000000
58122,22020,0.000000000,1.000000000,0.000000000,1.000000000
58124,22020,0.000000000,1.000000000,0.000000000,1.000000000
58125,22020,0.000000000,1.000000000,0.000000000,1.000000000
58126,22020,0.000000000,1.000000000,0.000000000,1.000000000
58201,24220,1.000000000,1.000000000,1.000000000,1.000000000
58202,24220,0.000000000,1.000000000,1.000000000,1.000000000
58203,24220,1.000000000,1.000000000,1.000000000,1.000000000
58204,24220,1.000000000,1.000000000,1.000000000,1.000000000
58205,24220,1.000000000,0.000000000,1.000000000,1.000000000
58206,24220,1.000000000,1.000000000,1.000000000,1.000000000
58207,24220,1.000000000,1.000000000,0.000000000,1.000000000
58208,24220,1.000000000,1.000000000,1.000000000,1.000000000
58210,99999,1.000000000,1.000000000,1.000000000,1.000000000
58212,24220,0.060070671,0.000000000,0.000000000,0.056478405
58212,99999,0.939929329,1.000000000,1.000000000,0.943521595
58214,24220,1.000000000,1.000000000,1.000000000,1.000000000
58216,99999,1.000000000,1.000000000,1.000000000,1.000000000
58218,99999,1.000000000,1.000000000,1.000000000,1.000000000
58219,99999,1.000000000,0.000000000,1.000000000,1.000000000
58220,99999,1.000000000,1.000000000,1.000000000,1.000000000
58222,99999,1.000000000,1.000000000,1.000000000,1.000000000
58223,99999,1.000000000,1.000000000,1.000000000,1.000000000
58224,99999,1.000000000,1.000000000,1.000000000,1.000000000
58225,99999,1.000000000,1.000000000,1.000000000,1.000000000
58227,99999,1.000000000,1.000000000,1.000000000,1.000000000
58228,24220,1.000000000,1.000000000,1.000000000,1.000000000
58229,99999,1.000000000,0.000000000,1.000000000,1.000000000
58230,99999,1.000000000,1.000000000,1.000000000,1.000000000
58231,24220,0.154589372,0.333333333,0.000000000,0.156398104
58231,99999,0.845410628,0.666666667,1.000000000,0.843601896
58233,99999,0.635838150,0.600000000,1.000000000,0.636871508
58233,24220,0.364161850,0.400000000,0.000000000,0.363128492
58235,24220,1.000000000,1.000000000,1.000000000,1.000000000
58236,99999,1.000000000,1.000000000,1.000000000,1.000000000
58237,99999,1.000000000,1.000000000,1.000000000,1.000000000
58238,99999,1.000000000,1.000000000,1.000000000,1.000000000
58239,99999,1.000000000,1.000000000,1.000000000,1.000000000
58240,99999,0.920913884,1.000000000,1.000000000,0.924114671
58240,24220,0.079086116,0.000000000,0.000000000,0.075885329
58241,99999,1.000000000,1.000000000,1.000000000,1.000000000
58243,99999,1.000000000,1.000000000,1.000000000,1.000000000
58244,24220,1.000000000,0.000000000,1.000000000,1.000000000
58249,99999,1.000000000,1.000000000,1.000000000,1.000000000
58250,99999,1.000000000,1.000000000,1.000000000,1.000000000
58251,24220,1.000000000,1.000000000,1.000000000,1.000000000
58254,99999,1.000000000,1.000000000,1.000000000,1.000000000
58255,99999,1.000000000,1.000000000,1.000000000,1.000000000
58256,24220,1.000000000,1.000000000,1.000000000,1.000000000
58257,99999,1.000000000,1.000000000,1.000000000,1.000000000
58258,24220,1.000000000,1.000000000,1.000000000,1.000000000
58259,99999,1.000000000,1.000000000,1.000000000,1.000000000
58260,99999,1.000000000,1.000000000,1.000000000,1.000000000
58261,99999,0.911885246,1.000000000,1.000000000,0.916988417
58261,24220,0.088114754,0.000000000,0.000000000,0.083011583
58262,99999,1.000000000,1.000000000,1.000000000,1.000000000
58265,99999,1.000000000,1.000000000,1.000000000,1.000000000
58266,99999,0.162393162,0.000000000,0.000000000,0.158333333
58266,24220,0.837606838,1.000000000,1.000000000,0.841666667
58267,24220,0.991624791,1.000000000,1.000000000,0.991948470
58267,99999,0.008375209,0.000000000,0.000000000,0.008051530
58269,99999,1.000000000,1.000000000,1.000000000,1.000000000
58270,99999,1.000000000,1.000000000,1.000000000,1.000000000
58271,99999,1.000000000,1.000000000,1.000000000,1.000000000
58272,99999,1.000000000,0.000000000,1.000000000,1.000000000
58273,99999,1.000000000,1.000000000,1.000000000,1.000000000
58274,99999,1.000000000,1.000000000,1.000000000,1.000000000
58275,99999,0.354748603,0.000000000,0.666666667,0.351498638
58275,24220,0.645251397,1.000000000,0.333333333,0.648501362
58276,99999,1.000000000,1.000000000,1.000000000,1.000000000
58277,99999,1.000000000,0.000000000,1.000000000,1.000000000
58278,24220,1.000000000,1.000000000,1.000000000,1.000000000
58281,99999,1.000000000,1.000000000,1.000000000,1.000000000
58282,99999,1.000000000,1.000000000,1.000000000,1.000000000
58301,99999,1.000000000,1.000000000,1.000000000,1.000000000
58310,99999,1.000000000,1.000000000,1.000000000,1.000000000
58311,99999,1.000000000,1.000000000,1.000000000,1.000000000
58313,99999,1.000000000,0.000000000,1.000000000,1.000000000
58316,99999,1.000000000,1.000000000,1.000000000,1.000000000
58317,99999,1.000000000,1.000000000,1.000000000,1.000000000
58318,99999,1.000000000,1.000000000,1.000000000,1.000000000
58321,99999,1.000000000,1.000000000,1.000000000,1.000000000
58323,99999,1.000000000,1.000000000,1.000000000,1.000000000
58324,99999,1.000000000,1.000000000,1.000000000,1.000000000
58325,99999,1.000000000,1.000000000,0.000000000,1.000000000
58327,99999,1.000000000,1.000000000,1.000000000,1.000000000
58329,99999,1.000000000,1.000000000,1.000000000,1.000000000
58330,99999,1.000000000,1.000000000,1.000000000,1.000000000
58331,99999,1.000000000,1.000000000,1.000000000,1.000000000
58332,99999,1.000000000,0.000000000,1.000000000,1.000000000
58335,99999,1.000000000,0.000000000,1.000000000,1.000000000
58338,99999,1.000000000,1.000000000,1.000000000,1.000000000
58339,99999,1.000000000,1.000000000,1.000000000,1.000000000
58341,99999,1.000000000,1.000000000,1.000000000,1.000000000
58343,99999,1.000000000,0.000000000,1.000000000,1.000000000
58344,99999,1.000000000,1.000000000,1.000000000,1.000000000
58345,99999,1.000000000,1.000000000,1.000000000,1.000000000
58346,99999,1.000000000,1.000000000,1.000000000,1.000000000
58348,99999,1.000000000,1.000000000,1.000000000,1.000000000
58351,99999,1.000000000,1.000000000,1.000000000,1.000000000
58352,99999,1.000000000,1.000000000,1.000000000,1.000000000
58353,99999,1.000000000,0.000000000,0.000000000,1.000000000
58355,99999,1.000000000,1.000000000,1.000000000,1.000000000
58356,99999,1.000000000,1.000000000,1.000000000,1.000000000
58357,99999,1.000000000,1.000000000,1.000000000,1.000000000
58361,99999,1.000000000,1.000000000,1.000000000,1.000000000
58362,99999,1.000000000,1.000000000,1.000000000,1.000000000
58363,99999,1.000000000,1.000000000,1.000000000,1.000000000
58365,99999,1.000000000,1.000000000,1.000000000,1.000000000
58366,99999,1.000000000,1.000000000,1.000000000,1.000000000
58367,99999,1.000000000,1.000000000,1.000000000,1.000000000
58368,99999,0.988272921,0.995670996,1.000000000,0.989531179
58368,33500,0.011727079,0.004329004,0.000000000,0.010468821
58369,99999,1.000000000,1.000000000,1.000000000,1.000000000
58370,99999,1.000000000,1.000000000,1.000000000,1.000000000
58372,99999,1.000000000,1.000000000,1.000000000,1.000000000
58374,99999,1.000000000,1.000000000,1.000000000,1.000000000
58377,99999,1.000000000,0.000000000,1.000000000,1.000000000
58379,99999,1.000000000,0.000000000,1.000000000,1.000000000
58380,99999,1.000000000,1.000000000,1.000000000,1.000000000
58381,99999,1.000000000,1.000000000,1.000000000,1.000000000
58382,99999,1.000000000,1.000000000,1.000000000,1.000000000
58384,33500,0.116049383,0.000000000,0.000000000,0.112171838
58384,99999,0.883950617,1.000000000,1.000000000,0.887828162
58385,99999,1.000000000,1.000000000,1.000000000,1.000000000
58386,99999,1.000000000,1.000000000,1.000000000,1.000000000
58401,27420,1.000000000,1.000000000,1.000000000,1.000000000
58402,27420,1.000000000,1.000000000,1.000000000,1.000000000
58405,27420,0.000000000,1.000000000,0.000000000,1.000000000
58413,99999,1.000000000,1.000000000,1.000000000,1.000000000
58415,99999,1.000000000,1.000000000,0.000000000,1.000000000
